url,address,building_area,surface_area,bedroom,bathroom,parking_area,tenure,price
https://www.rumah123.com/properti/cimahi/hos8804708/,"Cimahi Utara, Cimahi",67.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1300000000.0
https://www.rumah123.com/properti/bandung/hos7588218/,"Setra Duta, Bandung",300.0,140.0,13,13,0,SHM - Sertifikat Hak Milik,1950000000.0
https://www.rumah123.com/properti/bandung/hos7146812/,"Padalarang, Bandung Barat",80.0,84.0,3,2,0,SHM - Sertifikat Hak Milik,720000000.0
https://www.rumah123.com/properti/cimahi/hos8631031/,"Cimahi Selatan, Cimahi",100.0,150.0,3,2,1,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos8810991/,"Cimahi Selatan, Cimahi",45.0,105.0,2,1,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/cimahi/hos9134642/,"Cimahi Utara, Cimahi",264.0,168.0,5,4,2,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/cimahi/hos8550954/,"Cimahi Tengah, Cimahi",70.0,189.0,2,1,0,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos2939887/,"Cimahi Utara, Cimahi",300.0,450.0,5,4,2,SHM - Sertifikat Hak Milik,4200000000.0
https://www.rumah123.com/properti/cimahi/hos8661743/,"Cimahi Tengah, Cimahi",200.0,250.0,4,3,1,SHM - Sertifikat Hak Milik,2190000000.0
https://www.rumah123.com/properti/bandung/hos7307297/,"Padalarang, Bandung Barat",60.0,127.0,2,1,1,SHM - Sertifikat Hak Milik,760000000.0
https://www.rumah123.com/properti/bandung/hos8644404/,"Cimahi Utara, Cimahi",30.0,66.0,2,1,0,SHM - Sertifikat Hak Milik,499000000.0
https://www.rumah123.com/properti/cimahi/hos7823461/,"Cimahi Tengah, Cimahi",36.0,120.0,2,1,0,SHM - Sertifikat Hak Milik,715000000.0
https://www.rumah123.com/properti/bandung/hos8674900/,"Cimahi Tengah, Cimahi",80.0,100.0,3,2,0,SHM - Sertifikat Hak Milik,670000000.0
https://www.rumah123.com/properti/cimahi/hos8976540/,"Cimahi Utara, Cimahi",147.0,153.0,3,1,1,SHM - Sertifikat Hak Milik,1750000000.0
https://www.rumah123.com/properti/bandung/hos5088750/,"Cimahi Utara, Cimahi",250.0,300.0,4,2,1,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/bandung/hos8612644/,"Sukajadi, Bandung",76.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/cimahi/hos8574740/,"Cimahi Utara, Cimahi",45.0,63.0,2,1,0,SHM - Sertifikat Hak Milik,435000000.0
https://www.rumah123.com/properti/bandung-barat/hos4498348/,"Cisarua, Bandung Barat",450.0,180.0,4,7,3,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/bandung/hos8918700/,"Pasteur, Bandung",150.0,138.0,3,2,0,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/bandung/hos9049048/,"Cimahi Utara, Cimahi",105.0,164.0,3,3,0,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/bandung/hos9051176/,"Setiabudi, Bandung",84.0,60.0,3,2,1,SHM - Sertifikat Hak Milik,600000000.0
https://www.rumah123.com/properti/bandung/hos9077756/,"Cimahi Utara, Cimahi",34.0,61.0,2,1,1,SHM - Sertifikat Hak Milik,481000000.0
https://www.rumah123.com/properti/bandung/hos8791649/,"Cihanjuang, Bandung Barat",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,370000000.0
https://www.rumah123.com/properti/cimahi/hos8764165/,"Cimahi Utara, Cimahi",100.0,70.0,3,1,1,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/cimahi/hos9057848/,"Cimahi Utara, Cimahi",45.0,82.0,2,1,1,SHM - Sertifikat Hak Milik,664900000.0
https://www.rumah123.com/properti/cimahi/hos8701297/,"Cimahi Utara, Cimahi",63.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1040000000.0
https://www.rumah123.com/properti/cimahi/hos8969693/,"Cimahi Utara, Cimahi",100.0,128.0,2,2,0,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/bandung/hos7599264/,"Cimahi Utara, Cimahi",39.0,102.0,2,1,0,SHM - Sertifikat Hak Milik,555000000.0
https://www.rumah123.com/properti/cimahi/hos8933340/,"Cimahi Utara, Cimahi",165.0,152.0,7,6,1,SHM - Sertifikat Hak Milik,690000000.0
https://www.rumah123.com/properti/bandung/hos9085895/,"Cibeureum, Bandung",110.0,81.0,3,2,1,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/cimahi/hos9014331/,"Cimahi Utara, Cimahi",40.0,60.0,2,1,1,SHM - Sertifikat Hak Milik,255000000.0
https://www.rumah123.com/properti/bandung/hos8552403/,"Cimahi Tengah, Cimahi",108.0,72.0,3,2,0,SHM - Sertifikat Hak Milik,550000000.0
https://www.rumah123.com/properti/cimahi/hos8724156/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,HGB - Hak Guna Bangunan,957000000.0
https://www.rumah123.com/properti/bandung/hos3374629/,"Cimahi Utara, Cimahi",160.0,363.0,5,3,1,Tidak Ada Penjelasan,1200000000.0
https://www.rumah123.com/properti/cimahi/hos4866896/,"Cimahi Selatan, Cimahi",67.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1310000000.0
https://www.rumah123.com/properti/bandung/hos8754813/,"Cihanjuang, Bandung Barat",120.0,147.0,2,1,0,SHM - Sertifikat Hak Milik,1400000000.0
https://www.rumah123.com/properti/bandung-barat/hos7793344/,"Cisarua, Bandung Barat",50.0,54.0,3,2,0,SHM - Sertifikat Hak Milik,465300000.0
https://www.rumah123.com/properti/bandung/hos8978430/,"Ngamprah, Bandung Barat",100.0,55.0,2,2,0,SHM - Sertifikat Hak Milik,770000000.0
https://www.rumah123.com/properti/cimahi/hos8701569/,"Cimahi Utara, Cimahi",65.0,83.0,3,1,1,SHM - Sertifikat Hak Milik,915000000.0
https://www.rumah123.com/properti/bandung/hos9112544/,"Cihanjuang, Bandung Barat",85.0,80.0,3,2,1,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos8866877/,"Cimahi Selatan, Cimahi",40.0,90.0,2,1,1,SHM - Sertifikat Hak Milik,535000000.0
https://www.rumah123.com/properti/bandung-barat/hos8353244/,"Batujajar, Bandung Barat",380.0,380.0,6,6,0,SHM - Sertifikat Hak Milik,2300000000.0
https://www.rumah123.com/properti/cimahi/hos8306787/,"Cimahi Utara, Cimahi",117.0,243.0,2,2,0,SHM - Sertifikat Hak Milik,1500000000.0
https://www.rumah123.com/properti/cimahi/hos8753309/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,SHM - Sertifikat Hak Milik,957000000.0
https://www.rumah123.com/properti/bandung/hos8531909/,"Cimahi Utara, Cimahi",48.0,100.0,2,1,1,SHM - Sertifikat Hak Milik,515000000.0
https://www.rumah123.com/properti/cimahi/hos8530737/,"Cimahi Tengah, Cimahi",100.0,164.0,3,2,0,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/cimahi/hos8411504/,"Cimahi Utara, Cimahi",50.0,89.0,2,2,0,SHM - Sertifikat Hak Milik,675000000.0
https://www.rumah123.com/properti/bandung/hos9084712/,"Cihanjuang, Bandung Barat",94.0,94.0,2,1,1,SHM - Sertifikat Hak Milik,675000000.0
https://www.rumah123.com/properti/cimahi/hos9134784/,"Cimahi Utara, Cimahi",76.0,90.0,3,2,1,SHM - Sertifikat Hak Milik,895000000.0
https://www.rumah123.com/properti/cimahi/hos8669394/,"Cimahi Utara, Cimahi",100.0,150.0,3,2,1,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/cimahi/hos9133184/,"Cimahi Selatan, Cimahi",60.0,75.0,2,2,1,SHM - Sertifikat Hak Milik,749000000.0
https://www.rumah123.com/properti/bandung/hos9133302/,"Cihanjuang, Bandung Barat",300.0,318.0,11,12,5,SHM - Sertifikat Hak Milik,1700000000.0
https://www.rumah123.com/properti/bandung-barat/hos8612462/,"Parongpong, Bandung Barat",38.0,60.0,2,1,0,SHM - Sertifikat Hak Milik,438000000.0
https://www.rumah123.com/properti/cimahi/hos8901227/,"Cimahi Utara, Cimahi",100.0,185.0,3,2,1,SHM - Sertifikat Hak Milik,1150000000.0
https://www.rumah123.com/properti/cimahi/hos7890926/,"Cimahi Selatan, Cimahi",140.0,129.0,4,2,1,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/cimahi/hos9093366/,"Cimahi Utara, Cimahi",110.0,103.0,3,2,1,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/bandung/hos8777161/,"Cihanjuang, Bandung Barat",110.0,56.0,3,2,0,SHM - Sertifikat Hak Milik,475000000.0
https://www.rumah123.com/properti/bandung/hos2671672/,"Lembang, Bandung Barat",65.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/bandung/hos8731238/,"Cimahi Utara, Cimahi",71.0,91.0,3,2,2,SHM - Sertifikat Hak Milik,490000000.0
https://www.rumah123.com/properti/cimahi/hos8614807/,"Cimahi Utara, Cimahi",45.0,70.0,2,1,1,SHM - Sertifikat Hak Milik,450000000.0
https://www.rumah123.com/properti/cimahi/hos9019236/,"Cimahi Utara, Cimahi",90.0,132.0,3,2,1,SHM - Sertifikat Hak Milik,1150000000.0
https://www.rumah123.com/properti/cimahi/hos6864303/,"Cimahi Utara, Cimahi",105.0,164.0,3,3,0,SHM - Sertifikat Hak Milik,1550000000.0
https://www.rumah123.com/properti/cimahi/hos8617100/,"Cimahi Utara, Cimahi",90.0,76.0,3,2,0,SHM - Sertifikat Hak Milik,895000000.0
https://www.rumah123.com/properti/cimahi/hos6002681/,"Cimahi Selatan, Cimahi",150.0,164.0,3,3,1,Tidak Ada Penjelasan,1000000000.0
https://www.rumah123.com/properti/cimahi/hos8524951/,"Cimahi Utara, Cimahi",150.0,199.0,3,2,1,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/bandung/hos8964896/,"Cimahi Tengah, Cimahi",250.0,298.0,4,3,0,SHM - Sertifikat Hak Milik,3200000000.0
https://www.rumah123.com/properti/cimahi/hos9019239/,"Cimahi Tengah, Cimahi",65.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/bandung/hos8668571/,"Cimahi Utara, Cimahi",400.0,609.0,4,3,0,Tidak Ada Penjelasan,4800000000.0
https://www.rumah123.com/properti/bandung/hos5911986/,"Cimahi Utara, Cimahi",120.0,121.0,3,2,0,Tidak Ada Penjelasan,1600000000.0
https://www.rumah123.com/properti/cimahi/hos9133514/,"Cimahi Utara, Cimahi",65.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1040000000.0
https://www.rumah123.com/properti/cimahi/hos9134331/,"Cimahi Tengah, Cimahi",82.0,114.0,2,2,1,SHM - Sertifikat Hak Milik,974000000.0
https://www.rumah123.com/properti/cimahi/hos9003382/,"Cimahi Tengah, Cimahi",60.0,75.0,3,2,1,HGB - Hak Guna Bangunan,749000000.0
https://www.rumah123.com/properti/bandung/hos8408833/,"Cihanjuang, Bandung Barat",60.0,87.0,2,1,0,SHM - Sertifikat Hak Milik,675000000.0
https://www.rumah123.com/properti/bandung/hos7599897/,"Cibeureum, Bandung",270.0,300.0,9,7,1,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/cimahi/hos8947066/,"Cimahi Tengah, Cimahi",200.0,96.0,2,2,0,Tidak Ada Penjelasan,3490000000.0
https://www.rumah123.com/properti/cimahi/hos7803975/,"Cimahi Tengah, Cimahi",146.0,103.0,4,3,1,SHM - Sertifikat Hak Milik,2100000000.0
https://www.rumah123.com/properti/cimahi/hos7180742/,"Cimahi Utara, Cimahi",115.0,174.0,3,3,1,SHM - Sertifikat Hak Milik,1900000000.0
https://www.rumah123.com/properti/bandung/hos8615627/,"Ngamprah, Bandung Barat",60.0,84.0,2,1,0,SHM - Sertifikat Hak Milik,450000000.0
https://www.rumah123.com/properti/bandung/hos9134664/,"Sariwangi, Bandung Barat",55.0,73.0,3,2,1,SHM - Sertifikat Hak Milik,780000000.0
https://www.rumah123.com/properti/bandung/hos8808117/,"Ngamprah, Bandung Barat",72.0,38.0,2,1,1,SHM - Sertifikat Hak Milik,395000000.0
https://www.rumah123.com/properti/cimahi/hos8306991/,"Cimahi Utara, Cimahi",45.0,80.0,2,1,0,SHM - Sertifikat Hak Milik,575000000.0
https://www.rumah123.com/properti/cimahi/hos9019344/,"Cimahi Utara, Cimahi",120.0,76.0,3,2,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/bandung/hos7391437/,"Pasteur, Bandung",146.0,120.0,4,3,0,SHM - Sertifikat Hak Milik,1059000000.0
https://www.rumah123.com/properti/cimahi/hos4546227/,"Cimahi Utara, Cimahi",45.0,74.0,2,1,0,SHM - Sertifikat Hak Milik,550000000.0
https://www.rumah123.com/properti/cimahi/hos8945488/,"Cimahi Utara, Cimahi",210.0,455.0,3,3,0,HGB - Hak Guna Bangunan,2000000000.0
https://www.rumah123.com/properti/bandung/hos9135923/,"Cihanjuang, Bandung Barat",142.0,126.0,3,3,1,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/cimahi/hos8873403/,"Cimahi Tengah, Cimahi",235.0,399.0,4,4,0,SHM - Sertifikat Hak Milik,6000000000.0
https://www.rumah123.com/properti/cimahi/hos5073069/,"Cimahi Utara, Cimahi",100.0,150.0,3,2,0,SHM - Sertifikat Hak Milik,1100000000.0
https://www.rumah123.com/properti/cimahi/hos8443282/,"Cimahi Utara, Cimahi",45.0,70.0,2,1,0,SHM - Sertifikat Hak Milik,600000000.0
https://www.rumah123.com/properti/bandung/hos9115278/,"Padalarang, Bandung Barat",65.0,33.0,2,1,1,SHM - Sertifikat Hak Milik,350600000.0
https://www.rumah123.com/properti/bandung/hos9134424/,"Ngamprah, Bandung Barat",220.0,145.0,4,2,1,SHM - Sertifikat Hak Milik,1000000000.0
https://www.rumah123.com/properti/cimahi/hos8410087/,"Cimahi Tengah, Cimahi",42.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,705000000.0
https://www.rumah123.com/properti/bandung/hos6085303/,"Cimahi Utara, Cimahi",70.0,121.0,2,1,0,HGB - Hak Guna Bangunan,1250000000.0
https://www.rumah123.com/properti/cimahi/hos9131586/,"Cimahi Utara, Cimahi",85.0,125.0,3,3,1,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/bandung/hos9134479/,"Padalarang, Bandung Barat",55.0,108.0,2,2,1,SHM - Sertifikat Hak Milik,693000000.0
https://www.rumah123.com/properti/cimahi/hos9114307/,"Cimahi Utara, Cimahi",65.0,120.0,3,2,1,SHM - Sertifikat Hak Milik,1040000000.0
https://www.rumah123.com/properti/cimahi/hos6916785/,"Cimahi Utara, Cimahi",120.0,386.0,4,3,2,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/cimahi/hos8534379/,"Cimahi Tengah, Cimahi",200.0,320.0,3,2,0,SHM - Sertifikat Hak Milik,4100000000.0
https://www.rumah123.com/properti/bandung/hos9133894/,"Ngamprah, Bandung Barat",48.0,100.0,2,1,1,SHM - Sertifikat Hak Milik,579600000.0
https://www.rumah123.com/properti/cimahi/hos4462545/,"Cimahi Utara, Cimahi",180.0,280.0,4,3,0,SHM - Sertifikat Hak Milik,2200000000.0
https://www.rumah123.com/properti/cimahi/hos8553733/,"Cimahi Utara, Cimahi",50.0,90.0,2,2,1,SHM - Sertifikat Hak Milik,475000000.0
https://www.rumah123.com/properti/cimahi/hos8765607/,"Cimahi Utara, Cimahi",100.0,140.0,4,2,0,SHM - Sertifikat Hak Milik,898000000.0
https://www.rumah123.com/properti/cimahi/hos8410427/,"Cimahi Utara, Cimahi",110.0,78.0,4,3,1,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/cimahi/hos7888399/,"Cimahi Selatan, Cimahi",140.0,129.0,4,2,0,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/bandung/hos8882561/,"Pasteur, Bandung",120.0,332.0,3,2,0,SHM - Sertifikat Hak Milik,2350000000.0
https://www.rumah123.com/properti/cimahi/hos8377229/,"Cimahi Tengah, Cimahi",36.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,340000000.0
https://www.rumah123.com/properti/bandung/hos8765180/,"Gegerkalong, Bandung",350.0,500.0,4,4,2,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/bandung/hos8612477/,"Lembang, Bandung Barat",38.0,60.0,2,1,0,SHM - Sertifikat Hak Milik,438000000.0
https://www.rumah123.com/properti/bandung/hos9021847/,"Sariwangi, Bandung Barat",75.0,74.0,3,2,0,SHM - Sertifikat Hak Milik,780000000.0
https://www.rumah123.com/properti/bandung/hos9132060/,"Cihanjuang, Bandung Barat",77.0,60.0,3,2,1,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/cimahi/hos6622412/,"Cimahi Utara, Cimahi",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,367000000.0
https://www.rumah123.com/properti/cimahi/hos8672624/,"Cimahi Tengah, Cimahi",108.0,247.0,4,2,3,SHM - Sertifikat Hak Milik,2900000000.0
https://www.rumah123.com/properti/bandung/hos7478330/,"Pasteur, Bandung",138.0,140.0,3,2,1,SHM - Sertifikat Hak Milik,1275000000.0
https://www.rumah123.com/properti/bandung/hos8792132/,"Cihanjuang, Bandung Barat",105.0,106.0,2,1,1,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/cimahi/hos3170104/,"Cimahi Tengah, Cimahi",36.0,72.0,2,1,1,SHM - Sertifikat Hak Milik,400000000.0
https://www.rumah123.com/properti/cimahi/hos7894318/,"Cimahi Utara, Cimahi",67.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos9132351/,"Cimahi Utara, Cimahi",71.0,55.0,2,2,1,SHM - Sertifikat Hak Milik,720000000.0
https://www.rumah123.com/properti/bandung/hos8918968/,"Cimahi Utara, Cimahi",260.0,198.0,3,2,1,SHM - Sertifikat Hak Milik,2250000000.0
https://www.rumah123.com/properti/bandung-barat/hos8468102/,"Lembang, Bandung Barat",65.0,109.0,3,2,0,SHM - Sertifikat Hak Milik,1300000000.0
https://www.rumah123.com/properti/cimahi/hos8965757/,"Cimahi Utara, Cimahi",100.0,185.0,3,2,0,Tidak Ada Penjelasan,1090000000.0
https://www.rumah123.com/properti/cimahi/hos8524895/,"Cimahi Utara, Cimahi",63.0,42.0,2,1,1,SHM - Sertifikat Hak Milik,412000000.0
https://www.rumah123.com/properti/cimahi/hos9112971/,"Cimahi Utara, Cimahi",83.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos9131600/,"Cimahi Utara, Cimahi",264.0,168.0,5,4,2,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/bandung/hos9116219/,"Cihanjuang, Bandung Barat",60.0,77.0,3,2,2,SHM - Sertifikat Hak Milik,850000000.0
https://www.rumah123.com/properti/cimahi/hos8589414/,"Cimahi Utara, Cimahi",144.0,200.0,3,3,4,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/cimahi/hos8725781/,"Cimahi Utara, Cimahi",45.0,105.0,2,1,0,Tidak Ada Penjelasan,957000000.0
https://www.rumah123.com/properti/cimahi/hos8306410/,"Cimahi Tengah, Cimahi",158.0,108.0,3,2,2,SHM - Sertifikat Hak Milik,1450000000.0
https://www.rumah123.com/properti/bandung/hos8808221/,"Cihanjuang, Bandung Barat",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,375000000.0
https://www.rumah123.com/properti/cimahi/hos8403480/,"Cimahi Utara, Cimahi",210.0,120.0,4,2,0,SHM - Sertifikat Hak Milik,1600000000.0
https://www.rumah123.com/properti/cimahi/hos8802188/,"Cimahi Utara, Cimahi",38.0,120.0,2,1,1,SHM - Sertifikat Hak Milik,715000000.0
https://www.rumah123.com/properti/bandung/hos9058909/,"Cihanjuang, Bandung Barat",100.0,120.0,2,1,1,SHM - Sertifikat Hak Milik,800000000.0
https://www.rumah123.com/properti/bandung/hos7792869/,"Cimahi Utara, Cimahi",300.0,940.0,3,3,1,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/cimahi/hos8224075/,"Cimahi Tengah, Cimahi",200.0,264.0,3,3,7,SHM - Sertifikat Hak Milik,2400000000.0
https://www.rumah123.com/properti/bandung/hos8758282/,"Cihanjuang, Bandung Barat",38.0,72.0,2,1,0,SHM - Sertifikat Hak Milik,425000000.0
https://www.rumah123.com/properti/bandung/hos9128329/,"Cimahi Utara, Cimahi",300.0,400.0,5,2,3,SHM - Sertifikat Hak Milik,3500000000.0
https://www.rumah123.com/properti/cimahi/hos8757698/,"Cimahi Selatan, Cimahi",350.0,201.0,4,3,1,SHM - Sertifikat Hak Milik,1450000000.0
https://www.rumah123.com/properti/bandung-barat/hos8696302/,"Lembang, Bandung Barat",250.0,8100.0,4,2,9,SHM - Sertifikat Hak Milik,12500000000.0
https://www.rumah123.com/properti/bandung/hos8650352/,"Cimahi Tengah, Cimahi",550.0,190.0,9,5,1,SHM - Sertifikat Hak Milik,4350000000.0
https://www.rumah123.com/properti/cimahi/hos8605783/,"Cimahi Tengah, Cimahi",45.0,63.0,2,1,1,SHM - Sertifikat Hak Milik,435000000.0
https://www.rumah123.com/properti/bandung/hos8574769/,"Cihanjuang, Bandung Barat",600.0,1550.0,6,6,4,SHM - Sertifikat Hak Milik,7000000000.0
https://www.rumah123.com/properti/bandung/hos8872153/,"Cihanjuang, Bandung Barat",80.0,60.0,3,3,2,SHM - Sertifikat Hak Milik,625000000.0
https://www.rumah123.com/properti/bandung/hos8918229/,"Padalarang, Bandung Barat",45.0,90.0,2,1,0,SHM - Sertifikat Hak Milik,445500000.0
https://www.rumah123.com/properti/cimahi/hos8809468/,"Cimahi Utara, Cimahi",72.0,40.0,2,2,1,SHM - Sertifikat Hak Milik,350000000.0
https://www.rumah123.com/properti/bandung/hos8833207/,"Cimahi Selatan, Cimahi",60.0,115.0,3,2,0,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/bandung/hos8810544/,"Padalarang, Bandung Barat",57.0,69.0,2,2,1,SHM - Sertifikat Hak Milik,525000000.0
https://www.rumah123.com/properti/bandung/hos8508585/,"Cihanjuang, Bandung Barat",150.0,193.0,3,2,0,SHM - Sertifikat Hak Milik,1400000000.0
https://www.rumah123.com/properti/bandung-barat/hos8603729/,"Cisarua, Bandung Barat",45.0,65.0,1,1,1,SHM - Sertifikat Hak Milik,440000000.0
https://www.rumah123.com/properti/cimahi/hos8603878/,"Cimahi Utara, Cimahi",134.0,134.0,2,1,0,SHM - Sertifikat Hak Milik,940000000.0
https://www.rumah123.com/properti/cimahi/hos8646629/,"Cimahi Utara, Cimahi",90.0,78.0,2,1,1,SHM - Sertifikat Hak Milik,525000000.0
https://www.rumah123.com/properti/cimahi/hos9014279/,"Cimahi Utara, Cimahi",120.0,60.0,3,2,1,SHM - Sertifikat Hak Milik,550000000.0
https://www.rumah123.com/properti/cimahi/hos6794978/,"Cimahi Selatan, Cimahi",45.0,84.0,2,1,1,HGB - Hak Guna Bangunan,566900000.0
https://www.rumah123.com/properti/cimahi/hos7983986/,"Cimahi Utara, Cimahi",180.0,120.0,3,2,0,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/bandung/hos8642142/,"Sariwangi, Bandung Barat",36.0,74.0,2,1,1,SHM - Sertifikat Hak Milik,650000000.0
https://www.rumah123.com/properti/cimahi/hos8759567/,"Cimahi Utara, Cimahi",145.0,107.0,3,2,1,SHM - Sertifikat Hak Milik,950000000.0
https://www.rumah123.com/properti/cimahi/hos7184596/,"Cimahi Tengah, Cimahi",150.0,150.0,0,3,0,Tidak Ada Penjelasan,1700000000.0
https://www.rumah123.com/properti/bandung/hos4551810/,"Cihanjuang, Bandung Barat",200.0,120.0,4,3,0,SHM - Sertifikat Hak Milik,900000000.0
https://www.rumah123.com/properti/cimahi/hos4529269/,"Cimahi Tengah, Cimahi",102.0,102.0,3,2,0,Tidak Ada Penjelasan,970000000.0
https://www.rumah123.com/properti/cimahi/hos8668210/,"Cimahi Tengah, Cimahi",50.0,120.0,1,1,0,SHM - Sertifikat Hak Milik,400000000.0
https://www.rumah123.com/properti/bandung/hos8531053/,"Sariwangi, Bandung Barat",70.0,96.0,3,2,0,SHM - Sertifikat Hak Milik,970000000.0
https://www.rumah123.com/properti/cimahi/hos7834952/,"Cimahi Utara, Cimahi",240.0,269.0,3,2,2,SHM - Sertifikat Hak Milik,2500000000.0
https://www.rumah123.com/properti/bandung/hos9133722/,"Parongpong, Bandung Barat",520.0,700.0,6,5,8,SHM - Sertifikat Hak Milik,7500000000.0
https://www.rumah123.com/properti/cimahi/hos3296459/,"Cimahi Selatan, Cimahi",90.0,104.0,0,0,1,SHM - Sertifikat Hak Milik,1050000000.0
https://www.rumah123.com/properti/cimahi/hos9135452/,"Cimahi Utara, Cimahi",264.0,168.0,5,4,2,SHM - Sertifikat Hak Milik,1800000000.0
https://www.rumah123.com/properti/bandung/hos9098166/,"Ngamprah, Bandung Barat",60.0,45.0,2,1,1,SHM - Sertifikat Hak Milik,485000000.0
https://www.rumah123.com/properti/cimahi/hos7956993/,"Cimahi Utara, Cimahi",70.0,121.0,3,2,0,SHM - Sertifikat Hak Milik,1875000000.0
https://www.rumah123.com/properti/bandung/hos6855370/,"Cihanjuang, Bandung Barat",40.0,83.0,2,1,0,SHM - Sertifikat Hak Milik,600500000.0
https://www.rumah123.com/properti/bandung/hos8614174/,"Cihanjuang, Bandung Barat",83.0,129.0,2,2,0,SHM - Sertifikat Hak Milik,547000000.0
https://www.rumah123.com/properti/cimahi/hos9127328/,"Cimahi Tengah, Cimahi",50.0,89.0,3,2,0,"Lainnya (PPJB,Girik,Adat,dll)",750000000.0
https://www.rumah123.com/properti/bandung/hos8553388/,"Cimahi Tengah, Cimahi",70.0,121.0,2,1,0,SHM - Sertifikat Hak Milik,1250000000.0
https://www.rumah123.com/properti/bandung/hos8612010/,"Ngamprah, Bandung Barat",65.0,84.0,2,2,1,SHM - Sertifikat Hak Milik,500000000.0
https://www.rumah123.com/properti/cimahi/hos8582902/,"Cimahi Utara, Cimahi",34.0,61.0,2,1,0,SHM - Sertifikat Hak Milik,480900000.0
https://www.rumah123.com/properti/cimahi/hos8901260/,"Cimahi Utara, Cimahi",83.0,120.0,3,2,2,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos8790999/,"Cimahi Utara, Cimahi",60.0,98.0,3,1,1,SHM - Sertifikat Hak Milik,750000000.0
https://www.rumah123.com/properti/cimahi/hos8616969/,"Cimahi Tengah, Cimahi",300.0,300.0,6,3,0,SHM - Sertifikat Hak Milik,6700000000.0
https://www.rumah123.com/properti/bandung/hos8556688/,"Sariwangi, Bandung Barat",200.0,90.0,3,2,0,SHM - Sertifikat Hak Milik,1200000000.0
https://www.rumah123.com/properti/cimahi/hos9050442/,"Cimahi Tengah, Cimahi",65.0,122.0,2,1,0,SHM - Sertifikat Hak Milik,1450000000.0
